UnitOrigem,Referenciada,CamadaOrigem,CamadaDestino,TipoDependencia,MesmoNamespace
"Horse.Provider.Abstract","{$ENDIF} Horse.Core","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","Web.HTTPD24Impl","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","Web.WebBroker","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","Web.ApacheApp","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","{$IFDEF MSWINDOWS} Winapi.ActiveX","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","System.Win.ComObj","Outro","Outro","Direta","Sim"
"Horse.Provider.Apache","{$ENDIF} Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.CGI","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.CGI","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.CGI","Web.WebBroker","Outro","Outro","Direta","Sim"
"Horse.Provider.CGI","Web.CGIApp","Outro","Outro","Direta","Sim"
"Horse.Provider.CGI","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","Horse.Provider.IOHandleSSL.Contract","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","Horse.Provider.IOHandleSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","IdHTTPWebBrokerBridge","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","IdSSLOpenSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","IdSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","IdContext","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","System.Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","System.SyncObjs","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","Web.WebReq","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.Console","IdCustomTCPServer","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Horse.Provider.IOHandleSSL.Contract","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","IdHTTPWebBrokerBridge","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","IdSSLOpenSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","IdContext","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Horse.Provider.IOHandleSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","System.SyncObjs","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Posix.SysTypes","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Web.WebReq","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","IdCustomTCPServer","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Posix.Stdlib","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Posix.SysStat","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Posix.Unistd","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Posix.Signal","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","Posix.Fcntl","Outro","Outro","Direta","Sim"
"Horse.Provider.Daemon","ThirdParty.Posix.Syslog","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","{$IFDEF unix} cthreads","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","{$ENDIF} fphttp","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","httpdefs","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","httpd24","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","fpApache24","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","custapache24","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","Horse.Proc","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Apache","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","fpCGI","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","fphttp","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","httpdefs","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","Horse.Proc","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.CGI","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","httpdefs","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","fphttpserver","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Request","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Response","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Core","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Proc","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Commons","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.Daemon","Horse.Exception.Interrupted","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","fpFCGI","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","httpdefs","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","Horse.Proc","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.FastCGI","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","httpdefs","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","fphttpapp","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","Horse.Proc","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.HTTPApplication","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","httpdefs","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","fphttpapp","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Request","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Response","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Proc","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","fphttpserver","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Core","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Commons","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.FPC.LCL","Horse.Exception.Interrupted","Outro","Outro","Direta","Sim"
"Horse.Provider.IOHandleSSL.Contract","IdSSLOpenSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.IOHandleSSL","IdSSLOpenSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.IOHandleSSL","Horse.Provider.IOHandleSSL.Contract","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","Web.Win.ISAPIApp","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","Web.WebBroker","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","System.Win.ComObj","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","Winapi.ActiveX","Outro","Outro","Direta","Sim"
"Horse.Provider.ISAPI","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","Horse.Provider.Abstract","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","Horse.Constants","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","Horse.Provider.IOHandleSSL.Contract","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","IdHTTPWebBrokerBridge","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","IdSSLOpenSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","IdContext","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","Horse.Provider.IOHandleSSL","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","System.Classes","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","System.SyncObjs","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","Web.WebReq","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","Horse.WebModule","Outro","Outro","Direta","Sim"
"Horse.Provider.VCL","IdCustomTCPServer","Outro","Outro","Direta","Sim"
"Horse.Request","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.Request","Classes","Outro","Outro","Direta","Sim"
"Horse.Request","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.Request","HTTPDefs","Outro","Outro","Direta","Sim"
"Horse.Request","{$ELSE} System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Request","System.Classes","Outro","Outro","Direta","Sim"
"Horse.Request","Web.HTTPApp","Outro","Outro","Direta","Sim"
"Horse.Request","{$IF CompilerVersion > 32.0} Web.ReqMulti","Outro","Outro","Direta","Sim"
"Horse.Request","{$ENDIF} {$ENDIF} Horse.Core.Param","Outro","Outro","Direta","Sim"
"Horse.Request","Horse.Core.Param.Header","Outro","Outro","Direta","Sim"
"Horse.Request","Horse.Commons","Outro","Outro","Direta","Sim"
"Horse.Request","Horse.Session","Outro","Outro","Direta","Sim"
"Horse.Response","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.Response","Classes","Outro","Outro","Direta","Sim"
"Horse.Response","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.Response","HTTPDefs","Outro","Outro","Direta","Sim"
"Horse.Response","{$ELSE} System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Response","System.Classes","Outro","Outro","Direta","Sim"
"Horse.Response","Web.HTTPApp","Outro","Outro","Direta","Sim"
"Horse.Response","{$IF CompilerVersion > 32.0} Web.ReqMulti","Outro","Outro","Direta","Sim"
"Horse.Response","{$ENDIF} {$ENDIF} Horse.Commons","Outro","Outro","Direta","Sim"
"Horse.Response","Horse.Core.Files","Outro","Outro","Direta","Sim"
"Horse.Response","Horse.Mime","Outro","Outro","Direta","Sim"
"Horse.Rtti.Helper","{$IF DEFINED(FPC)} RTTI","Outro","Outro","Direta","Sim"
"Horse.Rtti","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.Rtti","RTTI","Outro","Outro","Direta","Sim"
"Horse.Rtti","{$ELSE} System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Rtti","System.Rtti","Outro","Outro","Direta","Sim"
"Horse.Rtti","{$ENDIF} Horse.Commons","Outro","Outro","Direta","Sim"
"Horse.Session","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.Session","Generics.Collections","Outro","Outro","Direta","Sim"
"Horse.WebModule","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.WebModule","Classes","Outro","Outro","Direta","Sim"
"Horse.WebModule","httpdefs","Outro","Outro","Direta","Sim"
"Horse.WebModule","fpHTTP","Outro","Outro","Direta","Sim"
"Horse.WebModule","fpWeb","Outro","Outro","Direta","Sim"
"Horse.WebModule","{$ELSE} System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.WebModule","System.Classes","Outro","Outro","Direta","Sim"
"Horse.WebModule","Web.HTTPApp","Outro","Outro","Direta","Sim"
"Horse.WebModule","{$ENDIF} Horse.Core","Outro","Outro","Direta","Sim"
"Horse.WebModule","Horse.Request","Outro","Outro","Direta","Sim"
"Horse.WebModule","Horse.Response","Outro","Outro","Direta","Sim"
"Horse.WebModule","Horse.Exception.Interrupted","Outro","Outro","Direta","Sim"
"ThirdParty.Posix.Syslog","System.SysUtils","Outro","Outro","Direta","Sim"
"ThirdParty.Posix.Syslog","Posix.Base","Outro","Outro","Direta","Sim"
"Controllers.Api","Horse","Controller","Outro","Direta","Sim"
"Controllers.Api","System.JSON","Controller","Outro","Direta","Sim"
"Controllers.Api","Horse.Commons","Controller","Outro","Direta","Sim"
"Tests.Api.Console","DUnitX.TestFramework","Outro","Outro","Direta","Sim"
"Tests.Api.Console","System.JSON","Outro","Outro","Direta","Sim"
"Tests.Api.Console","RESTRequest4D.Request","Outro","Outro","Direta","Sim"
"Tests.Api.Console","System.Classes","Outro","Outro","Direta","Sim"
"Tests.Api.Console","Controllers.Api","Outro","Controller","Direta","Sim"
"Tests.Api.Console","Horse","Outro","Outro","Direta","Sim"
"Tests.Api.Console","Horse.Jhonson","Outro","Outro","Direta","Sim"
"Tests.Api.Console","SysUtils","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","DUnitX.TestFramework","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","System.JSON","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","RESTRequest4D.Request","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","System.Classes","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","Controllers.Api","Outro","Controller","Direta","Sim"
"Tests.Api.Vcl","Horse","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","Horse.Jhonson","Outro","Outro","Direta","Sim"
"Tests.Api.Vcl","SysUtils","Outro","Outro","Direta","Sim"
"Tests.Commons","DUnitX.TestFramework","Outro","Outro","Direta","Sim"
"Tests.Commons","Horse.Commons","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Files","DUnitX.TestFramework","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Files","Horse.Core.Files","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Files","System.Classes","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Files","System.SysUtils","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","DUnitX.TestFramework","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","Horse.Exception","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","Horse.Core.Param","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","System.Generics.Collections","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","System.Classes","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","System.DateUtils","Outro","Outro","Direta","Sim"
"Tests.Horse.Core.Param","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Compression","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.Compression","Classes","Outro","Outro","Direta","Sim"
"Horse.Compression","zstream","Outro","Outro","Direta","Sim"
"Horse.Compression","HTTPDefs","Outro","Outro","Direta","Sim"
"Horse.Compression","fpjson","Outro","Outro","Direta","Sim"
"Horse.Compression","{$ELSE} System.Classes","Outro","Outro","Direta","Sim"
"Horse.Compression","System.ZLib","Outro","Outro","Direta","Sim"
"Horse.Compression","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Compression","Web.HTTPApp","Outro","Outro","Direta","Sim"
"Horse.Compression","System.JSON","Outro","Outro","Direta","Sim"
"Horse.Compression","{$ENDIF} Horse.Compression.Types","Outro","Outro","Direta","Sim"
"Horse.Compression","Horse","Outro","Outro","Direta","Sim"
"Horse.Jhonson","{$IF DEFINED(FPC)} SysUtils","Outro","Outro","Direta","Sim"
"Horse.Jhonson","Classes","Outro","Outro","Direta","Sim"
"Horse.Jhonson","HTTPDefs","Outro","Outro","Direta","Sim"
"Horse.Jhonson","fpjson","Outro","Outro","Direta","Sim"
"Horse.Jhonson","jsonparser","Outro","Outro","Direta","Sim"
"Horse.Jhonson","{$ELSE} System.Classes","Outro","Outro","Direta","Sim"
"Horse.Jhonson","System.JSON","Outro","Outro","Direta","Sim"
"Horse.Jhonson","System.SysUtils","Outro","Outro","Direta","Sim"
"Horse.Jhonson","Web.HTTPApp","Outro","Outro","Direta","Sim"
"Horse.Jhonson","{$ENDIF} Horse","Outro","Outro","Direta","Sim"
"Horse.Jhonson","Horse.Commons","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Windows","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Messages","Outro","Outro","Direta","Sim"
"Unit1","System.SysUtils","Outro","Outro","Direta","Sim"
"Unit1","System.Variants","Outro","Outro","Direta","Sim"
"Unit1","System.Classes","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Graphics","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Controls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Forms","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"Unit1","System.Net.HttpClient","Outro","Outro","Direta","Sim"
"Unit1","System.Net.URLClient","Outro","Outro","Direta","Sim"
"Unit1","System.Net.HttpClientComponent","Outro","Outro","Direta","Sim"
"Unit1","System.JSON","Outro","Outro","Direta","Sim"
"Unit1","Vcl.StdCtrls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.ComCtrls","Outro","Outro","Direta","Sim"
"Unit1","System.Types","Outro","Outro","Direta","Sim"
"Unit1","Windows","Outro","Outro","Direta","Sim"
"Unit1","Messages","Outro","Outro","Direta","Sim"
"Unit1","SysUtils","Outro","Outro","Direta","Sim"
"Unit1","Variants","Outro","Outro","Direta","Sim"
"Unit1","Classes","Outro","Outro","Direta","Sim"
"Unit1","Graphics","Outro","Outro","Direta","Sim"
"Unit1","Controls","Outro","Outro","Direta","Sim"
"Unit1","Forms","Outro","Outro","Direta","Sim"
"Unit1","Dialogs","Outro","Outro","Direta","Sim"
"Unit1","Windows","Outro","Outro","Direta","Sim"
"Unit1","Messages","Outro","Outro","Direta","Sim"
"Unit1","SysUtils","Outro","Outro","Direta","Sim"
"Unit1","Variants","Outro","Outro","Direta","Sim"
"Unit1","Classes","Outro","Outro","Direta","Sim"
"Unit1","Graphics","Outro","Outro","Direta","Sim"
"Unit1","Controls","Outro","Outro","Direta","Sim"
"Unit1","Forms","Outro","Outro","Direta","Sim"
"Unit1","Dialogs","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Windows","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Messages","Outro","Outro","Direta","Sim"
"Unit1","System.SysUtils","Outro","Outro","Direta","Sim"
"Unit1","System.Variants","Outro","Outro","Direta","Sim"
"Unit1","System.Classes","Outro","Outro","Direta","Sim"
"Unit1","System.Types","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Graphics","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Controls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Forms","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"Unit1","Vcl.StdCtrls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.ExtCtrls","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Phys","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Phys.FB","Outro","Outro","Direta","Sim"
"Unit1","FireDAC.Phys.FBDef","Outro","Outro","Direta","Sim"
